Date,City,Pollutant,Concentration,Year,Month,YearMonth,Period
2023-03-13,Edinburgh,CO,0.22,2023,3,2023-03-01,Post-Pandemic
2023-03-13,Edinburgh,PM10,5,2023,3,2023-03-01,Post-Pandemic
2023-03-13,Edinburgh,PM2.5,2,2023,3,2023-03-01,Post-Pandemic
2023-03-13,London,O3,65,2023,3,2023-03-01,Post-Pandemic
2023-03-13,London,NO2,6,2023,3,2023-03-01,Post-Pandemic
2023-03-13,London,SO2,1,2023,3,2023-03-01,Post-Pandemic
2023-03-13,London,CO,0.097,2023,3,2023-03-01,Post-Pandemic
2023-03-13,London,PM10,17,2023,3,2023-03-01,Post-Pandemic
2023-03-13,London,PM2.5,10,2023,3,2023-03-01,Post-Pandemic
2023-03-13,Manchester,O3,56,2023,3,2023-03-01,Post-Pandemic
2023-03-13,Manchester,NO2,18,2023,3,2023-03-01,Post-Pandemic
2023-03-13,Manchester,SO2,0,2023,3,2023-03-01,Post-Pandemic
2023-03-13,Manchester,PM10,6,2023,3,2023-03-01,Post-Pandemic
2023-03-13,Manchester,PM2.5,3,2023,3,2023-03-01,Post-Pandemic
2023-03-13,Sheffield,O3,72,2023,3,2023-03-01,Post-Pandemic
2023-03-13,Sheffield,NO2,7,2023,3,2023-03-01,Post-Pandemic
2023-03-13,Sheffield,PM10,4,2023,3,2023-03-01,Post-Pandemic
2023-03-13,Sheffield,PM2.5,2,2023,3,2023-03-01,Post-Pandemic
2023-03-14,Edinburgh,O3,49,2023,3,2023-03-01,Post-Pandemic
2023-03-14,Edinburgh,NO2,21,2023,3,2023-03-01,Post-Pandemic
2023-03-14,Edinburgh,SO2,1,2023,3,2023-03-01,Post-Pandemic
2023-03-14,Edinburgh,CO,0.19,2023,3,2023-03-01,Post-Pandemic
2023-03-14,Edinburgh,PM10,14,2023,3,2023-03-01,Post-Pandemic
2023-03-14,Edinburgh,PM2.5,5,2023,3,2023-03-01,Post-Pandemic
2023-03-14,London,O3,60,2023,3,2023-03-01,Post-Pandemic
2023-03-14,London,NO2,14,2023,3,2023-03-01,Post-Pandemic
2023-03-14,London,SO2,1,2023,3,2023-03-01,Post-Pandemic
2023-03-14,London,CO,0.18,2023,3,2023-03-01,Post-Pandemic
2023-03-14,London,PM10,6,2023,3,2023-03-01,Post-Pandemic
2023-03-14,London,PM2.5,3,2023,3,2023-03-01,Post-Pandemic
2023-03-14,Manchester,O3,51,2023,3,2023-03-01,Post-Pandemic
2023-03-14,Manchester,NO2,26,2023,3,2023-03-01,Post-Pandemic
2023-03-14,Manchester,SO2,1,2023,3,2023-03-01,Post-Pandemic
2023-03-14,Manchester,PM10,10,2023,3,2023-03-01,Post-Pandemic
2023-03-14,Manchester,PM2.5,5,2023,3,2023-03-01,Post-Pandemic
2023-03-14,Sheffield,O3,67,2023,3,2023-03-01,Post-Pandemic
2023-03-14,Sheffield,NO2,15,2023,3,2023-03-01,Post-Pandemic
2023-03-14,Sheffield,PM10,7,2023,3,2023-03-01,Post-Pandemic
2023-03-14,Sheffield,PM2.5,4,2023,3,2023-03-01,Post-Pandemic
2023-03-15,Edinburgh,O3,54,2023,3,2023-03-01,Post-Pandemic
2023-03-15,Edinburgh,NO2,13,2023,3,2023-03-01,Post-Pandemic
2023-03-15,Edinburgh,SO2,0,2023,3,2023-03-01,Post-Pandemic
2023-03-15,Edinburgh,CO,0.09,2023,3,2023-03-01,Post-Pandemic
2023-03-15,Edinburgh,PM10,6,2023,3,2023-03-01,Post-Pandemic
2023-03-15,Edinburgh,PM2.5,3,2023,3,2023-03-01,Post-Pandemic
2023-03-15,London,O3,42,2023,3,2023-03-01,Post-Pandemic
2023-03-15,London,NO2,25,2023,3,2023-03-01,Post-Pandemic
2023-03-15,London,SO2,1,2023,3,2023-03-01,Post-Pandemic
2023-03-15,London,CO,0.22,2023,3,2023-03-01,Post-Pandemic
2023-03-15,London,PM10,7,2023,3,2023-03-01,Post-Pandemic
2023-03-15,London,PM2.5,4,2023,3,2023-03-01,Post-Pandemic
2023-03-15,Manchester,O3,37,2023,3,2023-03-01,Post-Pandemic
2023-03-15,Manchester,NO2,37,2023,3,2023-03-01,Post-Pandemic
2023-03-15,Manchester,SO2,1,2023,3,2023-03-01,Post-Pandemic
2023-03-15,Manchester,PM10,12,2023,3,2023-03-01,Post-Pandemic
2023-03-15,Manchester,PM2.5,8,2023,3,2023-03-01,Post-Pandemic
2023-03-15,Sheffield,O3,40,2023,3,2023-03-01,Post-Pandemic
2023-03-15,Sheffield,NO2,29,2023,3,2023-03-01,Post-Pandemic
2023-03-15,Sheffield,PM10,10,2023,3,2023-03-01,Post-Pandemic
2023-03-15,Sheffield,PM2.5,6,2023,3,2023-03-01,Post-Pandemic
2023-03-16,Edinburgh,O3,47,2023,3,2023-03-01,Post-Pandemic
2023-03-16,Edinburgh,NO2,14,2023,3,2023-03-01,Post-Pandemic
2023-03-16,Edinburgh,SO2,0,2023,3,2023-03-01,Post-Pandemic
2023-03-16,Edinburgh,CO,0.15,2023,3,2023-03-01,Post-Pandemic
2023-03-16,Edinburgh,PM10,3,2023,3,2023-03-01,Post-Pandemic
2023-03-16,Edinburgh,PM2.5,2,2023,3,2023-03-01,Post-Pandemic
2023-03-16,London,PM10,8,2023,3,2023-03-01,Post-Pandemic
2023-03-16,London,PM2.5,5,2023,3,2023-03-01,Post-Pandemic
2023-03-16,Manchester,O3,44,2023,3,2023-03-01,Post-Pandemic
2023-03-16,Manchester,NO2,26,2023,3,2023-03-01,Post-Pandemic
2023-03-16,Manchester,SO2,1,2023,3,2023-03-01,Post-Pandemic
2023-03-16,Manchester,PM10,8,2023,3,2023-03-01,Post-Pandemic
2023-03-16,Manchester,PM2.5,5,2023,3,2023-03-01,Post-Pandemic
2023-03-16,Sheffield,O3,59,2023,3,2023-03-01,Post-Pandemic
2023-03-16,Sheffield,NO2,14,2023,3,2023-03-01,Post-Pandemic
2023-03-16,Sheffield,PM10,5,2023,3,2023-03-01,Post-Pandemic
2023-03-16,Sheffield,PM2.5,4,2023,3,2023-03-01,Post-Pandemic
2023-03-17,Edinburgh,O3,58,2023,3,2023-03-01,Post-Pandemic
2023-03-17,Edinburgh,NO2,13,2023,3,2023-03-01,Post-Pandemic
2023-03-17,Edinburgh,SO2,0,2023,3,2023-03-01,Post-Pandemic
2023-03-17,Edinburgh,CO,0.1,2023,3,2023-03-01,Post-Pandemic
2023-03-17,Edinburgh,PM10,7,2023,3,2023-03-01,Post-Pandemic
2023-03-17,Edinburgh,PM2.5,4,2023,3,2023-03-01,Post-Pandemic
2023-03-17,London,PM10,8,2023,3,2023-03-01,Post-Pandemic
2023-03-17,London,PM2.5,6,2023,3,2023-03-01,Post-Pandemic
2023-03-17,Manchester,O3,42,2023,3,2023-03-01,Post-Pandemic
2023-03-17,Manchester,NO2,32,2023,3,2023-03-01,Post-Pandemic
2023-03-17,Manchester,SO2,0,2023,3,2023-03-01,Post-Pandemic
2023-03-17,Manchester,PM10,15,2023,3,2023-03-01,Post-Pandemic
2023-03-17,Manchester,PM2.5,9,2023,3,2023-03-01,Post-Pandemic
2023-03-17,Sheffield,O3,55,2023,3,2023-03-01,Post-Pandemic
2023-03-17,Sheffield,NO2,23,2023,3,2023-03-01,Post-Pandemic
2023-03-17,Sheffield,PM10,11,2023,3,2023-03-01,Post-Pandemic
2023-03-17,Sheffield,PM2.5,7,2023,3,2023-03-01,Post-Pandemic
2023-03-18,Edinburgh,O3,49,2023,3,2023-03-01,Post-Pandemic
2023-03-18,Edinburgh,NO2,12,2023,3,2023-03-01,Post-Pandemic
2023-03-18,Edinburgh,SO2,1,2023,3,2023-03-01,Post-Pandemic
2023-03-18,Edinburgh,CO,0.2,2023,3,2023-03-01,Post-Pandemic
2023-03-18,Edinburgh,PM10,7,2023,3,2023-03-01,Post-Pandemic
2023-03-18,Edinburgh,PM2.5,5,2023,3,2023-03-01,Post-Pandemic
2023-03-18,London,O3,58,2023,3,2023-03-01,Post-Pandemic
2023-03-18,London,NO2,19,2023,3,2023-03-01,Post-Pandemic
2023-03-18,London,SO2,1,2023,3,2023-03-01,Post-Pandemic
2023-03-18,London,CO,0.2,2023,3,2023-03-01,Post-Pandemic
2023-03-18,London,PM10,7,2023,3,2023-03-01,Post-Pandemic
2023-03-18,London,PM2.5,5,2023,3,2023-03-01,Post-Pandemic
2023-03-18,Manchester,O3,51,2023,3,2023-03-01,Post-Pandemic
2023-03-18,Manchester,NO2,21,2023,3,2023-03-01,Post-Pandemic
2023-03-18,Manchester,SO2,0,2023,3,2023-03-01,Post-Pandemic
2023-03-18,Manchester,PM10,11,2023,3,2023-03-01,Post-Pandemic
2023-03-18,Manchester,PM2.5,7,2023,3,2023-03-01,Post-Pandemic
2023-03-18,Sheffield,O3,56,2023,3,2023-03-01,Post-Pandemic
2023-03-18,Sheffield,NO2,19,2023,3,2023-03-01,Post-Pandemic
2023-03-18,Sheffield,PM10,9,2023,3,2023-03-01,Post-Pandemic
2023-03-18,Sheffield,PM2.5,6,2023,3,2023-03-01,Post-Pandemic
2023-03-19,Edinburgh,O3,61,2023,3,2023-03-01,Post-Pandemic
2023-03-19,Edinburgh,NO2,8,2023,3,2023-03-01,Post-Pandemic
2023-03-19,Edinburgh,SO2,0,2023,3,2023-03-01,Post-Pandemic
2023-03-19,Edinburgh,CO,0.09,2023,3,2023-03-01,Post-Pandemic
2023-03-19,Edinburgh,PM10,5,2023,3,2023-03-01,Post-Pandemic
2023-03-19,Edinburgh,PM2.5,3,2023,3,2023-03-01,Post-Pandemic
2023-03-19,London,O3,65,2023,3,2023-03-01,Post-Pandemic
2023-03-19,London,NO2,12,2023,3,2023-03-01,Post-Pandemic
2023-03-19,London,SO2,0,2023,3,2023-03-01,Post-Pandemic
2023-03-19,London,CO,0.2,2023,3,2023-03-01,Post-Pandemic
2023-03-19,London,PM10,7,2023,3,2023-03-01,Post-Pandemic
2023-03-19,London,PM2.5,4,2023,3,2023-03-01,Post-Pandemic
2023-03-19,Manchester,O3,63,2023,3,2023-03-01,Post-Pandemic
2023-03-19,Manchester,NO2,14,2023,3,2023-03-01,Post-Pandemic
2023-03-19,Manchester,SO2,1,2023,3,2023-03-01,Post-Pandemic
2023-03-19,Manchester,PM10,14,2023,3,2023-03-01,Post-Pandemic
2023-03-19,Manchester,PM2.5,7,2023,3,2023-03-01,Post-Pandemic
2023-03-19,Sheffield,O3,74,2023,3,2023-03-01,Post-Pandemic
2023-03-19,Sheffield,NO2,10,2023,3,2023-03-01,Post-Pandemic
2023-03-19,Sheffield,PM10,9,2023,3,2023-03-01,Post-Pandemic
2023-03-19,Sheffield,PM2.5,5,2023,3,2023-03-01,Post-Pandemic
2023-03-20,Edinburgh,O3,46,2023,3,2023-03-01,Post-Pandemic
2023-03-20,Edinburgh,NO2,13,2023,3,2023-03-01,Post-Pandemic
2023-03-20,Edinburgh,SO2,0,2023,3,2023-03-01,Post-Pandemic
2023-03-20,Edinburgh,CO,0.12,2023,3,2023-03-01,Post-Pandemic
2023-03-20,Edinburgh,PM10,4,2023,3,2023-03-01,Post-Pandemic
2023-03-20,Edinburgh,PM2.5,3,2023,3,2023-03-01,Post-Pandemic
2023-03-20,London,O3,61,2023,3,2023-03-01,Post-Pandemic
2023-03-20,London,NO2,13,2023,3,2023-03-01,Post-Pandemic
2023-03-20,London,SO2,0,2023,3,2023-03-01,Post-Pandemic
2023-03-20,London,CO,0.16,2023,3,2023-03-01,Post-Pandemic
2023-03-20,London,PM10,9,2023,3,2023-03-01,Post-Pandemic
2023-03-20,London,PM2.5,6,2023,3,2023-03-01,Post-Pandemic
2023-03-20,Manchester,O3,37,2023,3,2023-03-01,Post-Pandemic
2023-03-20,Manchester,NO2,28,2023,3,2023-03-01,Post-Pandemic
2023-03-20,Manchester,SO2,1,2023,3,2023-03-01,Post-Pandemic
2023-03-20,Manchester,PM10,7,2023,3,2023-03-01,Post-Pandemic
2023-03-20,Manchester,PM2.5,3,2023,3,2023-03-01,Post-Pandemic
2023-03-20,Sheffield,O3,54,2023,3,2023-03-01,Post-Pandemic
2023-03-20,Sheffield,NO2,14,2023,3,2023-03-01,Post-Pandemic
2023-03-20,Sheffield,PM10,6,2023,3,2023-03-01,Post-Pandemic
2023-03-20,Sheffield,PM2.5,3,2023,3,2023-03-01,Post-Pandemic
2023-03-21,Edinburgh,O3,70,2023,3,2023-03-01,Post-Pandemic
2023-03-21,Edinburgh,NO2,4,2023,3,2023-03-01,Post-Pandemic
2023-03-21,Edinburgh,SO2,1,2023,3,2023-03-01,Post-Pandemic
2023-03-21,Edinburgh,CO,0.11,2023,3,2023-03-01,Post-Pandemic
2023-03-21,Edinburgh,PM10,2,2023,3,2023-03-01,Post-Pandemic
2023-03-21,Edinburgh,PM2.5,1,2023,3,2023-03-01,Post-Pandemic
2023-03-21,London,O3,76,2023,3,2023-03-01,Post-Pandemic
2023-03-21,London,NO2,9,2023,3,2023-03-01,Post-Pandemic
2023-03-21,London,SO2,1,2023,3,2023-03-01,Post-Pandemic
2023-03-21,London,CO,0.13,2023,3,2023-03-01,Post-Pandemic
2023-03-21,London,PM10,9,2023,3,2023-03-01,Post-Pandemic
2023-03-21,London,PM2.5,5,2023,3,2023-03-01,Post-Pandemic
2023-03-21,Manchester,O3,60,2023,3,2023-03-01,Post-Pandemic
2023-03-21,Manchester,NO2,18,2023,3,2023-03-01,Post-Pandemic
2023-03-21,Manchester,SO2,0,2023,3,2023-03-01,Post-Pandemic
2023-03-21,Manchester,PM10,8,2023,3,2023-03-01,Post-Pandemic
2023-03-21,Manchester,PM2.5,4,2023,3,2023-03-01,Post-Pandemic
2023-03-21,Sheffield,O3,73,2023,3,2023-03-01,Post-Pandemic
2023-03-21,Sheffield,NO2,8,2023,3,2023-03-01,Post-Pandemic
2023-03-21,Sheffield,PM10,6,2023,3,2023-03-01,Post-Pandemic
2023-03-21,Sheffield,PM2.5,3,2023,3,2023-03-01,Post-Pandemic
2023-03-22,Edinburgh,O3,80,2023,3,2023-03-01,Post-Pandemic
2023-03-22,Edinburgh,NO2,4,2023,3,2023-03-01,Post-Pandemic
2023-03-22,Edinburgh,SO2,0,2023,3,2023-03-01,Post-Pandemic
2023-03-22,Edinburgh,CO,0.12,2023,3,2023-03-01,Post-Pandemic
2023-03-22,Edinburgh,PM10,9,2023,3,2023-03-01,Post-Pandemic
2023-03-22,Edinburgh,PM2.5,5,2023,3,2023-03-01,Post-Pandemic
2023-03-22,London,O3,87,2023,3,2023-03-01,Post-Pandemic
2023-03-22,London,NO2,7,2023,3,2023-03-01,Post-Pandemic
2023-03-22,London,SO2,1,2023,3,2023-03-01,Post-Pandemic
2023-03-22,London,CO,0.13,2023,3,2023-03-01,Post-Pandemic
2023-03-22,London,PM10,9,2023,3,2023-03-01,Post-Pandemic
2023-03-22,London,PM2.5,5,2023,3,2023-03-01,Post-Pandemic
2023-03-22,Manchester,O3,74,2023,3,2023-03-01,Post-Pandemic
2023-03-22,Manchester,NO2,17,2023,3,2023-03-01,Post-Pandemic
2023-03-22,Manchester,SO2,1,2023,3,2023-03-01,Post-Pandemic
2023-03-22,Manchester,PM10,16,2023,3,2023-03-01,Post-Pandemic
2023-03-22,Manchester,PM2.5,7,2023,3,2023-03-01,Post-Pandemic
2023-03-22,Sheffield,O3,88,2023,3,2023-03-01,Post-Pandemic
2023-03-22,Sheffield,NO2,8,2023,3,2023-03-01,Post-Pandemic
2023-03-22,Sheffield,PM10,12,2023,3,2023-03-01,Post-Pandemic
2023-03-22,Sheffield,PM2.5,6,2023,3,2023-03-01,Post-Pandemic
2023-03-23,Edinburgh,O3,74,2023,3,2023-03-01,Post-Pandemic
2023-03-23,Edinburgh,NO2,5,2023,3,2023-03-01,Post-Pandemic
2023-03-23,Edinburgh,SO2,0,2023,3,2023-03-01,Post-Pandemic
2023-03-23,Edinburgh,CO,0.1,2023,3,2023-03-01,Post-Pandemic
2023-03-23,Edinburgh,PM10,7,2023,3,2023-03-01,Post-Pandemic
2023-03-23,Edinburgh,PM2.5,4,2023,3,2023-03-01,Post-Pandemic
2023-03-23,London,O3,90,2023,3,2023-03-01,Post-Pandemic
2023-03-23,London,NO2,7,2023,3,2023-03-01,Post-Pandemic
2023-03-23,London,SO2,1,2023,3,2023-03-01,Post-Pandemic
2023-03-23,London,CO,0.14,2023,3,2023-03-01,Post-Pandemic
2023-03-23,London,PM10,14,2023,3,2023-03-01,Post-Pandemic
2023-03-23,London,PM2.5,8,2023,3,2023-03-01,Post-Pandemic
2023-03-23,Manchester,O3,64,2023,3,2023-03-01,Post-Pandemic
2023-03-23,Manchester,NO2,22,2023,3,2023-03-01,Post-Pandemic
2023-03-23,Manchester,SO2,0,2023,3,2023-03-01,Post-Pandemic
2023-03-23,Manchester,PM10,13,2023,3,2023-03-01,Post-Pandemic
2023-03-23,Manchester,PM2.5,6,2023,3,2023-03-01,Post-Pandemic
2023-03-23,Sheffield,O3,83,2023,3,2023-03-01,Post-Pandemic
2023-03-23,Sheffield,NO2,8,2023,3,2023-03-01,Post-Pandemic
2023-03-23,Sheffield,PM10,10,2023,3,2023-03-01,Post-Pandemic
2023-03-23,Sheffield,PM2.5,5,2023,3,2023-03-01,Post-Pandemic
2023-03-24,Edinburgh,O3,68,2023,3,2023-03-01,Post-Pandemic
2023-03-24,Edinburgh,NO2,10,2023,3,2023-03-01,Post-Pandemic
2023-03-24,Edinburgh,SO2,0,2023,3,2023-03-01,Post-Pandemic
2023-03-24,Edinburgh,CO,0.12,2023,3,2023-03-01,Post-Pandemic
2023-03-24,Edinburgh,PM10,5,2023,3,2023-03-01,Post-Pandemic
2023-03-24,Edinburgh,PM2.5,3,2023,3,2023-03-01,Post-Pandemic
2023-03-24,London,O3,82,2023,3,2023-03-01,Post-Pandemic
2023-03-24,London,NO2,9,2023,3,2023-03-01,Post-Pandemic
2023-03-24,London,SO2,1,2023,3,2023-03-01,Post-Pandemic
2023-03-24,London,CO,0.16,2023,3,2023-03-01,Post-Pandemic
2023-03-24,London,PM10,11,2023,3,2023-03-01,Post-Pandemic
2023-03-24,London,PM2.5,6,2023,3,2023-03-01,Post-Pandemic
2023-03-24,Manchester,O3,67,2023,3,2023-03-01,Post-Pandemic
2023-03-24,Manchester,NO2,20,2023,3,2023-03-01,Post-Pandemic
2023-03-24,Manchester,SO2,0,2023,3,2023-03-01,Post-Pandemic
2023-03-24,Manchester,PM10,14,2023,3,2023-03-01,Post-Pandemic
2023-03-24,Manchester,PM2.5,6,2023,3,2023-03-01,Post-Pandemic
2023-03-24,Sheffield,O3,81,2023,3,2023-03-01,Post-Pandemic
2023-03-24,Sheffield,NO2,7,2023,3,2023-03-01,Post-Pandemic
2023-03-24,Sheffield,PM10,10,2023,3,2023-03-01,Post-Pandemic
2023-03-24,Sheffield,PM2.5,5,2023,3,2023-03-01,Post-Pandemic
2023-03-25,Edinburgh,O3,70,2023,3,2023-03-01,Post-Pandemic
2023-03-25,Edinburgh,NO2,10,2023,3,2023-03-01,Post-Pandemic
2023-03-25,Edinburgh,SO2,1,2023,3,2023-03-01,Post-Pandemic
2023-03-25,Edinburgh,CO,0.12,2023,3,2023-03-01,Post-Pandemic
2023-03-25,Edinburgh,PM10,11,2023,3,2023-03-01,Post-Pandemic
2023-03-25,Edinburgh,PM2.5,4,2023,3,2023-03-01,Post-Pandemic
2023-03-25,London,O3,85,2023,3,2023-03-01,Post-Pandemic
2023-03-25,London,NO2,8,2023,3,2023-03-01,Post-Pandemic
2023-03-25,London,SO2,1,2023,3,2023-03-01,Post-Pandemic
2023-03-25,London,CO,0.18,2023,3,2023-03-01,Post-Pandemic
2023-03-25,Manchester,O3,61,2023,3,2023-03-01,Post-Pandemic
2023-03-25,Manchester,NO2,22,2023,3,2023-03-01,Post-Pandemic
2023-03-25,Manchester,SO2,1,2023,3,2023-03-01,Post-Pandemic
2023-03-25,Manchester,PM10,12,2023,3,2023-03-01,Post-Pandemic
2023-03-25,Manchester,PM2.5,6,2023,3,2023-03-01,Post-Pandemic
2023-03-25,Sheffield,O3,71,2023,3,2023-03-01,Post-Pandemic
2023-03-25,Sheffield,NO2,14,2023,3,2023-03-01,Post-Pandemic
2023-03-25,Sheffield,PM10,8,2023,3,2023-03-01,Post-Pandemic
2023-03-25,Sheffield,PM2.5,5,2023,3,2023-03-01,Post-Pandemic
2023-03-26,Edinburgh,O3,75,2023,3,2023-03-01,Post-Pandemic
2023-03-26,Edinburgh,NO2,9,2023,3,2023-03-01,Post-Pandemic
2023-03-26,Edinburgh,SO2,1,2023,3,2023-03-01,Post-Pandemic
2023-03-26,Edinburgh,CO,0.12,2023,3,2023-03-01,Post-Pandemic
2023-03-26,Edinburgh,PM10,9,2023,3,2023-03-01,Post-Pandemic
2023-03-26,Edinburgh,PM2.5,4,2023,3,2023-03-01,Post-Pandemic
2023-03-26,London,O3,78,2023,3,2023-03-01,Post-Pandemic
2023-03-26,London,NO2,11,2023,3,2023-03-01,Post-Pandemic
2023-03-26,London,SO2,0,2023,3,2023-03-01,Post-Pandemic
2023-03-26,London,CO,0.19,2023,3,2023-03-01,Post-Pandemic
2023-03-26,London,PM10,11,2023,3,2023-03-01,Post-Pandemic
2023-03-26,London,PM2.5,6,2023,3,2023-03-01,Post-Pandemic
2023-03-26,Manchester,O3,65,2023,3,2023-03-01,Post-Pandemic
2023-03-26,Manchester,NO2,16,2023,3,2023-03-01,Post-Pandemic
2023-03-26,Manchester,SO2,1,2023,3,2023-03-01,Post-Pandemic
2023-03-26,Manchester,PM10,15,2023,3,2023-03-01,Post-Pandemic
2023-03-26,Manchester,PM2.5,9,2023,3,2023-03-01,Post-Pandemic
2023-03-26,Sheffield,O3,74,2023,3,2023-03-01,Post-Pandemic
2023-03-26,Sheffield,NO2,12,2023,3,2023-03-01,Post-Pandemic
2023-03-26,Sheffield,PM10,13,2023,3,2023-03-01,Post-Pandemic
2023-03-26,Sheffield,PM2.5,7,2023,3,2023-03-01,Post-Pandemic
2023-03-27,Edinburgh,O3,63,2023,3,2023-03-01,Post-Pandemic
2023-03-27,Edinburgh,NO2,18,2023,3,2023-03-01,Post-Pandemic
2023-03-27,Edinburgh,SO2,1,2023,3,2023-03-01,Post-Pandemic
2023-03-27,Edinburgh,CO,0.1,2023,3,2023-03-01,Post-Pandemic
2023-03-27,Edinburgh,PM10,8,2023,3,2023-03-01,Post-Pandemic
2023-03-27,Edinburgh,PM2.5,3,2023,3,2023-03-01,Post-Pandemic
2023-03-27,London,O3,77,2023,3,2023-03-01,Post-Pandemic
2023-03-27,London,NO2,14,2023,3,2023-03-01,Post-Pandemic
2023-03-27,London,SO2,0,2023,3,2023-03-01,Post-Pandemic
2023-03-27,London,CO,0.25,2023,3,2023-03-01,Post-Pandemic
2023-03-27,London,PM10,9,2023,3,2023-03-01,Post-Pandemic
2023-03-27,London,PM2.5,5,2023,3,2023-03-01,Post-Pandemic
2023-03-27,Manchester,O3,44,2023,3,2023-03-01,Post-Pandemic
2023-03-27,Manchester,NO2,38,2023,3,2023-03-01,Post-Pandemic
2023-03-27,Manchester,SO2,1,2023,3,2023-03-01,Post-Pandemic
2023-03-27,Manchester,PM10,14,2023,3,2023-03-01,Post-Pandemic
2023-03-27,Manchester,PM2.5,7,2023,3,2023-03-01,Post-Pandemic
2023-03-27,Sheffield,O3,61,2023,3,2023-03-01,Post-Pandemic
2023-03-27,Sheffield,NO2,21,2023,3,2023-03-01,Post-Pandemic
2023-03-27,Sheffield,PM10,14,2023,3,2023-03-01,Post-Pandemic
2023-03-27,Sheffield,PM2.5,7,2023,3,2023-03-01,Post-Pandemic
2023-03-28,Edinburgh,O3,52,2023,3,2023-03-01,Post-Pandemic
2023-03-28,Edinburgh,NO2,17,2023,3,2023-03-01,Post-Pandemic
2023-03-28,Edinburgh,SO2,1,2023,3,2023-03-01,Post-Pandemic
2023-03-28,Edinburgh,CO,0.13,2023,3,2023-03-01,Post-Pandemic
2023-03-28,Edinburgh,PM10,5,2023,3,2023-03-01,Post-Pandemic
2023-03-28,Edinburgh,PM2.5,3,2023,3,2023-03-01,Post-Pandemic
2023-03-28,London,O3,72,2023,3,2023-03-01,Post-Pandemic
2023-03-28,London,NO2,15,2023,3,2023-03-01,Post-Pandemic
2023-03-28,London,SO2,0,2023,3,2023-03-01,Post-Pandemic
2023-03-28,London,CO,0.21,2023,3,2023-03-01,Post-Pandemic
2023-03-28,London,PM10,7,2023,3,2023-03-01,Post-Pandemic
2023-03-28,London,PM2.5,4,2023,3,2023-03-01,Post-Pandemic
2023-03-28,Manchester,O3,42,2023,3,2023-03-01,Post-Pandemic
2023-03-28,Manchester,NO2,30,2023,3,2023-03-01,Post-Pandemic
2023-03-28,Manchester,SO2,0,2023,3,2023-03-01,Post-Pandemic
2023-03-28,Sheffield,O3,53,2023,3,2023-03-01,Post-Pandemic
2023-03-28,Sheffield,NO2,20,2023,3,2023-03-01,Post-Pandemic
2023-03-28,Sheffield,PM10,10,2023,3,2023-03-01,Post-Pandemic
2023-03-28,Sheffield,PM2.5,7,2023,3,2023-03-01,Post-Pandemic
2023-03-29,Edinburgh,O3,52,2023,3,2023-03-01,Post-Pandemic
2023-03-29,Edinburgh,NO2,13,2023,3,2023-03-01,Post-Pandemic
2023-03-29,Edinburgh,SO2,0,2023,3,2023-03-01,Post-Pandemic
2023-03-29,Edinburgh,CO,0.11,2023,3,2023-03-01,Post-Pandemic
2023-03-29,Edinburgh,PM10,5,2023,3,2023-03-01,Post-Pandemic
2023-03-29,Edinburgh,PM2.5,4,2023,3,2023-03-01,Post-Pandemic
2023-03-29,London,O3,61,2023,3,2023-03-01,Post-Pandemic
2023-03-29,London,NO2,13,2023,3,2023-03-01,Post-Pandemic
2023-03-29,London,SO2,1,2023,3,2023-03-01,Post-Pandemic
2023-03-29,London,CO,0.14,2023,3,2023-03-01,Post-Pandemic
2023-03-29,London,PM10,8,2023,3,2023-03-01,Post-Pandemic
2023-03-29,London,PM2.5,5,2023,3,2023-03-01,Post-Pandemic
2023-03-29,Manchester,O3,38,2023,3,2023-03-01,Post-Pandemic
2023-03-29,Manchester,NO2,28,2023,3,2023-03-01,Post-Pandemic
2023-03-29,Manchester,SO2,0,2023,3,2023-03-01,Post-Pandemic
2023-03-29,Sheffield,O3,52,2023,3,2023-03-01,Post-Pandemic
2023-03-29,Sheffield,NO2,17,2023,3,2023-03-01,Post-Pandemic
2023-03-29,Sheffield,PM10,8,2023,3,2023-03-01,Post-Pandemic
2023-03-29,Sheffield,PM2.5,5,2023,3,2023-03-01,Post-Pandemic
2023-03-30,Edinburgh,O3,61,2023,3,2023-03-01,Post-Pandemic
2023-03-30,Edinburgh,NO2,12,2023,3,2023-03-01,Post-Pandemic
2023-03-30,Edinburgh,SO2,0,2023,3,2023-03-01,Post-Pandemic
2023-03-30,Edinburgh,CO,0.13,2023,3,2023-03-01,Post-Pandemic
2023-03-30,Edinburgh,PM10,8,2023,3,2023-03-01,Post-Pandemic
2023-03-30,Edinburgh,PM2.5,5,2023,3,2023-03-01,Post-Pandemic
2023-03-30,London,O3,86,2023,3,2023-03-01,Post-Pandemic
2023-03-30,London,NO2,8,2023,3,2023-03-01,Post-Pandemic
2023-03-30,London,SO2,1,2023,3,2023-03-01,Post-Pandemic
2023-03-30,London,CO,0.13,2023,3,2023-03-01,Post-Pandemic
2023-03-30,London,PM10,10,2023,3,2023-03-01,Post-Pandemic
2023-03-30,London,PM2.5,6,2023,3,2023-03-01,Post-Pandemic
2023-03-30,Manchester,O3,56,2023,3,2023-03-01,Post-Pandemic
2023-03-30,Manchester,NO2,25,2023,3,2023-03-01,Post-Pandemic
2023-03-30,Manchester,SO2,1,2023,3,2023-03-01,Post-Pandemic
2023-03-30,Sheffield,O3,69,2023,3,2023-03-01,Post-Pandemic
